Ceviche Roll,es
Tori Roll,en
Bulgogui do bap,en
Promoción Small,gl
Especial,es
César,es
Tako Roll,sl
Cheescake Salsa Frutilla,es
Kirin Ichiban,vi
Avocado Roll,en
4 personas,es
Kani Maki,tl
"Relleno: Pulpo, queso crema y cebollin (c7)",es
California Unagi,jw
Kani roll ,en
52 Antito Roll,en
Nigiri Plata Hass  ,jw
Cortado,es
Salmon Salad,en
51 Florida Roll,en
Minicalzone Jamón,es
sakemaki (8 piezas),es
Rodeo,en
Avocado maki,en
Ebi Roll,en
Furai kioto,es
California Ebi,en
18 Avocado Vegetariano,pt
Nigiri Salmón    ,jw
Susana Roll,gl
Furai Roll,en
Niu VII (3 a 4 Personas),es
Wasabi,en
½ Pollo Apanado Frito,es
Delicia Roll,pt
Promoción válida sólo Domingo: 3 pizzas medianas hasta 3 ingredientes ,es
Pollo Tsurai,es
California Vegetarian,en
Bliz Blap,sl
57. More,en
Take III,en
Memo Rolls,en
Ceviche Caliente,es
Tiraditos,uz
Green Tea,en
California Capresse,en
Chilena,es
Ceviche de salmón,es
Huancaína Roll     ,en
yuca frita,es
A la Crème,fr
Gyosas de camarón,es
Ebi Tempura,en
Kani Cheese Roll ,en
A la Crème,fr
Sake Maki,en
Gohan Aki,hu
Alpino,it
Hosomaki Ebi,en
Bagel Roll,en
Tartar Niu,en
Menú 92 Piezas,es
Rodeo,en
Bebidas en lata de 350 cc,es
Pepperoni Especial,gl
Nigiri Unagi,jw
Mediana,es
Myrai sushi,en
Nico Roll,en
Liviana,es
Teriyaki,en
25. California Speed ,en
California Edo Roll,en
Light Roll,en
California Edo,eu
Green Roll,en
Sakana Tataki,mi
4 Quesos,es
Mini roller BBQ Choricillo,en
Tempura Chere,fr
Mini roller BBQ Tocino,es
Shawarma Burger,da
Mediana,es
Tamago,vi
California Ebi,en
Ebi Roll,en
Gyozas,hu
Delicada,es
Focaccia a la piedra,es
Salsa Spicy,en
Menú Vegetariano 4,es
Nigiri Avocado,jw
Promoción válida sólo Domingo: 3 pizzas medianas hasta 3 ingredientes ,es
Yakitori,vi
Pollo Yakitori,vi
California Ebi Cheese,en
Temaki Sake,pt
Razz 42,pl
046 Arma tu special roll,en
Pollo,es
29. Sakebi cheese,en
Veggie Spring,en
"Mi-Sushi Acompañado ""B""  Opción 2 (2 personas - 40 Piezas) Incluye 2 pares de palitos, 2 salsas de Soya, Wasabi y Jengibre ",es
103.Chicken katsu,et
Unagui Roll,en
California maki,en
"62 Espárragos, palta y queso crema",es
Alitas de pollo,es
